TAG,SINR,DISTANCE,RXNODE,TXNODE
2,6.21,351.72,9490,6
1,4.24,272.56,91,19
2,12.64,225.15,4890,47
2,26.59,92.48,5480,48
1,3.29,331.97,530,4
2,7.00,112.57,8960,17
2,16.81,79.27,1493,40
1,2.92,262.98,8041,53
2,14.08,245.64,7704,15
2,17.12,166.70,2380,4
2,20.90,195.87,6155,50
0,-0.09,170.92,6180,31
2,12.59,204.12,2545,42
2,6.87,294.77,4166,46
2,8.50,230.39,7012,51
2,14.34,290.16,8408,16
2,7.08,288.86,9368,56
0,-3.36,585.30,240,25
2,10.97,117.57,296,38
2,6.75,322.51,2024,12
2,8.22,348.55,8923,56
0,0.06,364.74,8961,56
1,4.11,378.66,1240,47
2,11.73,115.61,1844,22
1,3.01,245.68,7822,34
2,8.70,299.88,7576,15
2,9.18,332.77,9285,6
2,13.16,305.60,4814,10
2,9.93,132.53,6800,51
1,1.34,201.77,7044,32
2,17.93,210.74,276,0
2,9.41,321.49,2633,38
2,11.55,321.08,4591,10
2,10.45,296.48,2858,5
2,7.32,334.50,3554,39
2,14.98,282.51,3814,26
1,2.31,190.49,4314,46
2,11.43,205.02,4790,28
2,10.03,168.03,343,19
1,4.66,115.40,376,38
1,3.83,180.04,1946,41
2,23.34,82.34,5084,29
2,14.60,255.56,7984,34
1,4.66,323.43,6668,51
2,19.86,157.27,7504,33
2,9.36,89.26,8440,35
1,1.81,168.73,5851,11
2,16.41,239.16,5902,49
2,23.50,132.36,6386,31
2,8.44,324.82,5089,21
0,-0.22,218.56,5974,49
2,8.19,253.63,6163,12
2,27.23,147.45,7439,33
0,-0.23,571.11,9519,6
2,10.75,281.32,1640,41
2,8.99,325.53,2704,14
2,16.65,185.22,3251,6
2,12.89,178.93,6007,11
2,22.07,192.68,6359,31
2,8.69,263.40,1733,3
2,11.71,276.07,2677,24
2,16.48,284.67,4630,28
2,15.43,236.86,9136,56
2,12.34,300.42,4965,28
2,17.28,196.38,5949,11
2,28.57,118.82,7207,52
1,2.24,251.52,4167,27
2,18.15,189.06,5129,29
2,11.61,221.70,6542,12
2,10.06,298.92,6644,51
2,10.13,191.20,4183,46
1,4.23,335.11,4407,26
0,0.34,342.90,4642,28
2,7.81,297.02,7793,34
0,-2.59,56.83,8115,35
0,0.43,355.73,8503,44
2,20.90,96.72,3416,25
2,26.35,162.95,4478,8
2,8.02,342.76,6384,23
1,4.92,362.02,4033,1
2,12.41,281.84,5905,30
2,14.40,202.93,4362,46
0,0.73,185.84,4937,28
2,9.57,260.46,7089,52
1,4.80,91.55,7384,33
2,16.66,254.28,9333,56
1,4.54,335.13,63,25
1,2.42,274.01,3493,25
2,12.82,97.52,3678,26
1,4.33,245.77,5289,10
1,4.36,339.51,6965,33
0,-2.02,425.35,7409,34
1,1.94,375.70,610,0
2,22.66,120.54,3062,5
2,12.76,63.62,5079,10
1,5.75,345.92,8914,56
0,0.22,563.20,9045,16
2,20.24,172.79,3021,24
1,3.96,259.64,5652,11
1,1.89,344.26,6864,33
2,8.85,310.03,7333,33
2,10.60,243.46,9349,18
2,16.99,205.41,1130,21
2,19.45,185.60,6776,32
0,0.15,308.32,6911,13
2,22.46,172.27,4358,46
1,2.58,285.32,6482,31
2,17.32,269.26,6493,31
0,-1.75,60.58,8216,16
1,1.63,356.08,339,4
2,14.26,253.83,1244,40
1,6.01,266.21,2241,4
2,28.72,129.40,8382,16
2,20.34,216.99,6647,51
2,21.63,245.68,8010,53
2,10.91,282.70,8212,35
2,9.86,262.35,4106,46
0,-4.48,535.06,9242,17
2,6.86,59.96,7300,33
2,15.79,259.21,7473,33
2,15.06,319.28,7922,53
2,10.42,187.59,4113,46
2,10.65,300.12,4177,27
2,17.05,252.92,6366,31
2,19.72,287.10,5844,30
2,24.83,74.44,8304,16
2,16.33,204.67,8613,36
1,2.85,315.04,5671,49
1,3.96,319.26,345,38
0,-1.76,351.73,2482,24
2,25.79,83.43,4293,46
2,22.58,177.34,4640,28
2,20.74,213.32,4680,9
0,-0.97,343.33,5562,11
2,30.31,88.97,5643,11
2,9.92,314.91,133,25
0,-0.44,302.86,2179,23
1,3.33,332.40,2637,14
2,13.22,160.43,3441,25
2,7.29,254.45,5257,48
2,18.42,246.58,6041,11
2,8.16,338.85,8620,16
2,11.22,283.29,166,38
1,2.52,307.39,416,19
2,14.19,201.72,3357,44
2,10.70,218.66,5756,11
2,20.36,214.95,6472,31
0,-3.47,531.08,7073,51
0,-3.39,589.35,1832,48
2,18.56,184.42,2113,42
2,25.04,98.52,4318,8
1,5.10,296.13,6286,31
1,4.08,178.96,8922,36
2,6.66,264.72,386,0
1,1.58,221.08,859,1
1,4.92,184.82,2968,24
2,7.00,311.68,3810,26
2,15.95,177.60,5385,29
2,11.47,278.27,1367,40
2,11.99,203.03,1410,40
1,5.34,301.29,2473,42
2,8.24,192.32,3695,45
2,21.04,269.97,5896,30
1,4.67,342.20,8282,15
1,4.94,139.68,8598,55
2,7.28,318.90,9008,55
2,13.05,269.68,4316,8
2,30.30,110.83,4797,9
0,-0.68,352.44,6877,50
2,16.58,230.91,498,38
1,1.94,358.05,953,0
2,29.25,133.48,3760,45
1,3.40,329.15,8449,54
2,7.20,211.03,2166,4
2,10.93,304.97,4796,47
2,16.18,246.48,8424,54
2,12.81,276.27,2164,23
2,18.95,197.94,2386,42
2,24.67,84.91,3195,25
2,14.69,285.58,7855,15
2,8.11,362.20,8265,15
1,4.92,329.74,1030,37
0,-0.87,347.65,4365,26
1,3.86,293.38,6271,12
2,24.82,148.13,1650,3
1,5.00,197.91,8124,35
1,5.71,69.41,9290,56
2,29.91,101.85,7142,52
2,16.57,216.16,7261,14
1,4.90,201.24,9265,18
2,21.30,178.59,414,38
0,0.74,648.68,5861,22
2,13.55,145.53,5912,49
2,25.50,131.93,3055,43
2,8.83,287.02,7794,34
2,12.29,318.80,8484,15
2,16.16,231.37,2644,5
0,-1.39,358.67,2849,38
1,3.09,297.17,3237,25
2,7.52,235.97,5380,10
2,13.70,74.03,6751,32
1,1.25,319.93,1975,41
2,12.27,281.53,2111,42
1,3.77,368.68,2345,13
1,3.33,301.22,7482,33
0,-0.15,258.14,8074,35
0,-0.79,285.90,1273,2
1,5.54,332.34,4942,10
2,21.04,218.02,6957,51
2,24.01,126.99,6274,50
2,8.36,328.71,6339,49
2,21.93,82.07,6440,31
2,21.10,200.21,8540,54
2,22.60,73.50,1084,21
2,12.93,234.18,2782,24
1,1.42,313.48,6201,12
2,9.41,311.72,2077,13
0,-2.14,170.15,4386,46
2,12.18,278.89,5869,11
2,17.05,152.50,7225,33
2,7.60,258.64,8338,54
2,25.68,149.63,8527,54
2,15.46,183.18,914,39
2,8.60,179.31,2949,43
2,10.12,313.98,3296,39
2,19.46,171.78,8634,55
2,11.46,194.38,8676,17
2,23.77,236.26,7862,53
1,4.01,383.64,4406,2
2,16.41,222.09,4961,28
1,1.47,341.55,5722,49
2,7.23,353.90,1159,3
2,19.95,276.00,3796,7
2,16.74,218.17,2318,23
1,3.19,203.97,2423,42
2,17.24,220.08,2723,5
1,4.54,138.97,3581,45
2,18.92,138.46,6607,32
1,5.21,138.49,169,19
2,10.77,265.95,1933,3
0,-2.14,183.35,2180,4
2,22.35,186.60,8091,16
2,22.84,90.71,5715,49
2,10.86,291.00,8712,36
2,19.81,233.66,8784,17
2,9.22,189.84,9425,37
2,12.02,275.97,4200,46
1,4.64,335.70,4595,10
2,13.20,306.14,5379,29
2,16.18,231.67,8889,36
0,0.25,244.83,2945,24
0,0.17,153.36,4539,8
2,18.17,242.46,6106,31
2,16.38,219.28,7050,32
2,17.54,263.09,7201,52
2,22.03,72.32,1892,3
1,2.33,407.52,2448,13
2,11.60,233.10,4233,27
1,3.84,379.79,2730,35
2,24.32,154.90,1194,2
0,0.31,384.12,1786,19
1,4.21,258.56,2210,4
0,-2.21,588.98,9554,45
2,23.41,144.62,2499,4
2,21.93,163.64,4084,8
2,17.21,174.10,4590,47
1,2.30,360.04,7511,34
2,15.11,288.00,8422,54
2,18.01,223.48,3567,45
1,1.53,396.22,6771,33
2,24.22,149.98,7277,14
2,14.17,222.50,7496,33
2,14.46,206.53,7616,15
1,3.14,284.77,2118,4
2,29.14,93.92,6352,12
2,8.06,347.74,7049,50
2,11.00,302.88,1671,41
2,31.05,117.63,5874,11
2,18.59,242.68,9017,17
2,16.81,266.75,4326,8
2,24.35,130.04,8296,54
2,10.35,339.56,4891,9
2,6.91,141.79,5268,48
1,1.90,251.87,9481,56
1,5.10,276.68,248,0
2,7.89,242.56,968,20
1,5.98,194.40,3479,44
1,3.55,77.25,7118,52
2,7.62,188.69,8501,16
2,8.50,314.55,8554,16
2,22.94,166.46,8746,55
2,23.84,160.20,2147,4
2,31.07,106.75,4132,8
2,15.41,297.32,4655,28
2,19.74,162.94,6361,31
0,0.42,332.44,9179,37
2,20.02,182.54,1726,3
2,7.37,347.65,3077,5
2,13.47,212.17,5519,10
2,23.00,171.99,7510,14
2,18.96,205.87,162,19
2,29.25,131.68,6185,31
2,9.05,266.73,6988,32
2,10.31,172.68,719,1
2,17.35,206.82,788,1
0,-2.25,568.59,2363,13
2,10.01,257.83,2960,5
1,3.62,295.86,8722,17
2,15.51,296.26,9240,18
2,15.84,239.28,559,0
2,10.89,235.74,612,20
2,13.13,268.84,1013,39
1,1.87,304.49,7436,52
2,18.86,226.17,7871,34
1,4.59,338.03,8806,56
1,2.74,223.75,4679,47
2,19.89,162.65,5629,11
2,15.01,252.74,6829,13
1,1.15,177.94,9302,37
0,-0.87,208.03,1366,40
0,0.49,285.02,1754,3
2,25.98,130.56,4467,27
2,13.30,63.43,3247,6
2,27.33,113.09,7856,15
0,-1.45,613.60,4392,2
2,21.27,153.90,7623,34
2,15.54,267.31,4577,9
2,20.64,78.22,6250,31
1,2.64,352.87,4371,2
0,0.46,252.47,7825,34
2,26.19,161.42,8417,16
2,17.58,210.94,8655,36
2,25.82,127.18,9098,18
2,9.24,257.03,712,20
2,12.87,277.64,927,20
1,3.64,350.34,2237,24
0,1.01,233.91,9342,37
1,3.93,146.31,6136,31
2,9.20,314.81,776,46
2,11.80,229.13,1511,2
2,13.74,237.86,2701,24
0,0.03,181.26,3432,6
2,14.51,267.37,3845,26
1,2.15,64.08,5416,10
2,12.37,243.81,6381,50
0,-2.08,352.09,271,4
1,4.59,306.19,377,19
1,5.36,117.03,3185,25
2,11.81,323.54,6853,32
2,17.01,245.05,5168,10
2,22.88,195.81,5731,11
2,7.45,186.67,8867,17
1,2.68,215.84,4954,28
1,5.97,364.07,6507,23
0,1.03,313.26,6714,32
2,24.44,176.77,8059,34
2,10.95,307.27,1428,47
0,-0.45,588.77,6321,49
2,25.99,81.27,7703,53
2,22.43,200.01,4774,9
2,12.18,231.25,5223,29
2,7.07,215.09,5485,29
2,20.11,182.79,5786,30
2,15.82,178.40,7168,52
2,8.58,85.62,346,19
2,14.92,283.12,3590,26
1,3.54,251.49,4176,27
2,16.73,170.59,249,0
2,20.71,185.33,4355,46
2,24.08,139.97,6109,50
2,19.65,230.78,6501,31
1,3.18,379.01,6614,50
2,19.51,155.47,7327,14
2,12.91,264.52,8700,36
1,2.29,247.41,8754,36
2,13.32,66.73,2571,5
2,23.50,164.49,3396,44
2,7.20,217.79,5134,10
2,17.48,188.28,8783,55
1,1.35,173.11,9373,18
2,17.49,172.79,6933,51
2,18.53,234.95,7697,34
1,1.51,367.54,8407,44
2,14.00,160.63,7556,14
1,2.85,189.58,8248,35
1,1.14,355.87,1365,47
2,20.00,183.43,1656,22
2,13.42,240.38,5782,30
0,-2.89,580.65,2844,35
2,7.43,281.95,3088,6
2,19.05,199.54,3372,25
2,9.29,168.21,6916,32
2,8.51,344.40,1478,3
2,11.51,227.33,1491,40
1,4.59,371.32,1863,12
2,10.53,285.39,1973,22
1,2.81,233.32,7636,34
2,6.61,233.67,4237,27
2,16.99,223.70,8788,17
2,24.31,82.46,367,0
0,0.46,289.01,5087,48
2,19.99,141.29,5738,11
1,3.39,335.26,1780,48
1,5.15,272.99,2424,4
1,4.29,272.37,4635,9
0,0.78,363.67,2595,14
2,20.00,192.73,2759,24
1,3.97,339.78,534,4
2,8.89,308.91,2440,23
1,5.02,242.76,8421,54
1,2.23,396.26,1822,12
2,19.44,135.37,2752,43
0,0.47,363.85,3094,36
1,2.96,187.03,3750,45
2,26.74,153.64,4160,27
2,10.27,236.51,987,20
2,22.05,156.99,1135,2
2,19.12,204.74,1785,3
2,9.82,115.49,5889,11
2,15.57,232.77,6580,13
2,14.16,261.59,7011,13
2,21.69,99.02,7045,13
2,16.56,64.63,5066,10
1,1.20,316.42,5275,48
2,22.33,168.90,5296,48
2,16.02,141.42,9365,37
1,3.92,287.84,1174,2
2,13.00,188.22,1714,22
2,14.61,232.40,8488,16
2,25.84,127.33,5767,30
1,2.67,341.75,786,46
2,20.85,217.30,4600,28
1,2.07,287.20,4712,28
2,19.82,198.48,2358,23
2,14.36,294.96,4690,9
1,2.12,589.51,7811,43
2,24.82,172.41,4079,8
1,2.74,300.23,4254,8
0,0.71,309.76,5973,49
1,1.31,378.12,203,4
1,3.06,283.85,3534,44
2,18.89,211.53,7339,14
2,20.27,195.38,4446,46
2,11.70,223.28,4456,46
2,27.34,79.85,6713,32
2,10.81,304.29,1389,21
0,-0.05,230.18,2286,4
2,31.06,161.05,3637,7
1,1.96,192.45,8450,16
2,18.51,212.44,9392,37
2,21.16,91.40,2573,24
2,8.18,296.74,2808,24
2,8.15,286.93,6320,12
0,-0.77,294.20,9340,18
2,8.99,323.40,3391,36
2,19.47,235.96,5886,11
1,4.55,250.57,7164,14
1,5.41,313.13,2162,23
2,10.55,167.95,2522,4
2,9.59,268.93,4043,45
2,6.18,64.71,4148,8
2,21.39,199.98,4982,9
2,13.27,270.61,480,19
0,-4.09,590.46,684,46
1,5.06,232.43,1595,3
2,18.81,228.63,6931,32
2,19.51,166.32,7834,15
2,6.53,181.64,8430,35
2,9.90,258.81,8935,17
2,27.43,118.51,2343,23
0,0.71,286.43,2521,4
2,10.33,208.83,6107,31
2,10.99,212.80,7744,15
2,8.02,307.86,1815,22
1,5.61,180.90,3318,25
2,14.54,140.06,3961,7
2,22.00,143.77,3572,26
0,0.84,399.16,8357,15
2,19.39,135.84,1848,41
2,6.40,320.32,1855,12
2,9.70,269.65,2603,24
2,12.06,231.98,7338,52
2,13.79,232.38,1766,22
1,1.74,163.75,2261,23
2,33.62,104.52,3755,7
2,7.42,225.47,1635,41
1,1.48,342.74,1993,12
2,12.76,215.92,8687,17
0,0.35,57.67,655,39
2,18.66,210.57,1068,21
2,25.48,145.68,1118,40
2,21.05,215.25,5834,49
1,1.32,311.00,8448,16
2,23.15,91.12,8686,55
0,-1.23,347.72,8769,16
2,14.23,300.05,8830,55
0,-2.08,349.12,1723,12
1,3.36,327.45,1867,19
0,-0.36,194.67,2746,5
2,20.86,115.42,960,1
2,19.79,236.73,5666,30
2,18.03,198.07,9388,37
0,-0.75,341.20,3977,1
2,12.24,278.03,5705,49
2,7.51,280.55,9386,37
0,-0.16,221.76,2058,3
1,4.68,338.27,5394,11
2,23.07,156.76,5439,10
2,13.33,274.68,6452,12
2,8.06,194.85,7178,52
2,8.89,130.05,3123,44
2,19.30,134.69,4648,47
2,10.28,316.46,5739,22
1,5.65,266.55,1704,22
2,18.14,211.38,2515,42
1,2.15,361.97,2653,14
2,19.73,217.00,6556,50
2,13.44,213.49,9473,37
0,-0.28,348.62,3130,5
2,15.11,144.90,4016,7
2,25.37,197.09,5606,30
1,5.84,177.99,4791,9
2,13.02,294.90,5447,29
2,21.91,209.99,6023,11
2,14.14,254.02,6627,13
2,7.86,269.10,7546,14
0,-1.14,133.48,1280,2
1,4.46,303.02,3735,7
2,12.51,230.71,4000,45
2,15.60,211.06,6443,12
2,6.33,291.38,6961,13
2,30.79,88.46,3841,45
2,24.67,111.12,3916,45
0,0.16,292.18,4090,46
1,4.18,348.75,2840,35
2,14.27,251.05,147,19
2,15.60,193.13,1274,2
2,18.76,207.66,1539,40
2,9.94,330.62,9142,18
2,21.56,114.58,2934,24
2,7.92,218.90,7869,15
2,7.17,338.98,8601,16
0,-1.10,332.05,2517,4
1,4.70,352.06,2655,38
2,21.26,142.69,3488,6
2,13.06,262.50,4757,28
1,2.58,317.79,327,19
1,2.90,231.83,806,39
2,23.83,133.17,2511,42
2,16.36,178.66,2698,5
1,3.92,233.61,5316,48
2,22.70,73.78,6043,11
2,14.30,194.96,6846,32
2,9.72,232.36,1582,22
1,4.07,210.81,3681,26
2,16.72,237.62,3829,45
2,16.46,295.11,7686,53
2,9.81,233.17,3443,44
2,11.92,290.94,3651,7
2,19.85,177.18,5533,10
2,19.14,122.29,550,0
2,13.01,274.58,2312,23
2,7.07,251.79,4737,47
1,1.32,322.30,7901,15
2,18.52,195.94,940,1
2,18.40,204.27,1750,22
1,3.59,311.52,4221,27
2,18.27,230.11,5120,10
2,11.33,182.61,231,38
1,3.45,311.68,1407,40
1,4.81,140.40,4187,46
0,0.04,364.43,4400,2
1,4.18,324.60,6387,50
0,-0.54,407.01,8759,16
2,26.13,144.77,7257,14
0,0.12,254.33,9356,56
1,4.69,326.49,4758,9
2,7.14,370.00,5315,11
0,-0.02,362.57,5383,11
2,21.90,82.10,6334,31
2,19.93,230.62,6551,31
2,14.81,240.90,7799,15
1,4.22,189.76,8073,35
2,12.30,120.76,2003,22
1,5.34,217.22,2667,5
1,4.60,229.87,5658,49
2,9.48,284.01,6467,12
1,5.07,198.87,1008,39
2,11.64,189.20,3297,25
0,-3.94,534.86,3745,18
0,0.43,278.66,6266,50
1,5.48,234.45,232,0
2,19.81,197.06,799,20
2,19.14,222.19,4230,27
2,20.70,166.10,6640,13
2,6.60,336.89,635,46
2,7.14,190.54,1409,40
2,6.25,272.26,1546,2
1,4.85,227.31,8843,17
2,10.23,206.35,9464,56
2,23.85,182.39,5419,10
2,18.23,256.47,6698,32
2,17.04,133.70,7655,15
2,27.04,142.47,5029,28
1,3.65,267.55,545,38
1,3.29,133.54,828,39
2,11.22,302.65,982,1
2,13.90,270.38,6967,51
2,13.48,309.45,7163,52
1,4.92,280.77,8823,17
1,4.07,347.22,1296,20
2,13.63,166.25,3684,45
1,4.65,327.19,8982,56
2,21.04,217.58,9019,17
2,6.78,129.58,93,19
1,4.83,299.73,163,38
2,7.33,337.95,168,4
1,5.51,282.22,1155,21
2,9.69,251.87,3575,7
2,31.50,156.64,5685,30
2,6.49,353.56,1307,47
2,10.36,91.03,9063,56
0,-1.76,627.07,9442,6
0,-0.67,331.12,5247,48
2,14.17,219.70,9135,56
2,22.98,71.80,9220,56
1,3.54,278.37,8981,36
2,18.33,208.30,9331,56
2,18.16,209.00,1020,1
1,3.87,320.36,2416,23
2,6.97,300.00,8776,55
2,6.08,259.87,1147,2
2,23.73,177.16,7171,52
2,22.77,171.75,8485,16
1,4.27,316.59,4288,46
2,16.30,285.49,5493,29
2,14.17,263.01,5532,48
1,1.35,396.26,6959,33
2,10.57,158.52,1811,22
2,18.97,207.26,3309,44
2,11.37,303.13,3494,6
2,28.01,146.89,4901,28
2,8.82,232.12,9252,18
2,7.18,350.24,1540,47
2,11.16,64.82,3732,45
1,5.81,342.98,4047,1
2,14.66,227.28,4390,27
2,24.09,187.21,7821,15
0,-0.04,298.53,4423,27
2,9.77,321.33,6281,23
1,3.22,233.88,6500,31
0,0.43,565.29,8151,15
2,13.62,297.41,8502,54
1,3.96,258.85,714,20
2,7.13,262.11,1098,40
1,2.33,281.55,1800,3
2,24.86,177.50,4433,8
1,4.75,346.73,5972,22
1,6.01,236.85,8808,36
2,17.45,214.99,236,19
2,12.11,268.96,1731,41
1,2.86,301.67,1737,3
0,-1.45,355.12,3057,35
2,28.43,186.64,8056,53
2,9.36,176.55,1009,39
1,4.18,345.34,2178,24
2,6.26,343.19,2368,13
2,17.44,119.78,4338,8
0,-1.05,566.61,5661,22
1,1.42,399.06,308,40
2,7.87,246.71,1578,3
2,19.66,161.94,2156,42
1,5.25,178.93,1369,40
2,19.08,244.22,4768,28
2,24.25,80.28,4856,9
1,5.94,159.75,3876,45
1,5.78,217.09,5081,48
2,7.12,181.19,239,0
2,11.95,106.74,1479,2
2,17.72,200.77,1643,22
2,6.48,248.26,3923,45
2,21.09,172.75,6031,11
2,24.57,176.51,6160,50
2,22.55,137.42,6553,50
2,15.16,236.01,7507,33
2,11.14,248.36,833,20
2,13.94,262.64,2417,23
2,12.98,275.44,3402,25
2,13.15,277.35,9116,37
1,4.40,290.50,7651,53
2,27.63,140.47,8509,16
2,20.31,180.81,144,19
0,0.61,167.35,4910,47
2,14.58,286.77,5265,10
2,15.99,217.81,3994,26
2,25.62,173.14,7758,15
1,4.16,236.41,6547,50
2,16.14,278.87,8072,54
2,6.10,337.22,2931,14
2,6.50,346.82,3513,39
2,16.59,276.08,4969,9
0,-0.37,368.83,5953,22
1,4.90,283.80,6505,50
1,5.36,366.00,1617,19
1,3.14,148.91,2102,42
2,25.23,178.82,5845,30
2,17.11,224.70,6030,30
2,31.30,90.97,3576,26
2,15.96,196.02,5014,47
2,24.08,158.57,5124,48
2,17.24,232.30,8428,16
2,17.93,221.62,4046,7
1,2.75,378.74,4344,26
2,18.13,194.40,6195,12
1,4.25,108.12,6722,32
1,3.48,275.40,8032,34
0,0.65,347.24,4598,10
2,8.55,340.40,4783,27
2,13.01,265.97,4926,47
2,12.54,283.21,1246,21
0,-0.28,303.27,2962,43
2,28.47,138.93,6355,50
1,5.75,339.90,7210,42
2,13.00,309.19,7829,53
2,8.37,345.05,8244,15
2,18.23,205.66,9061,36
2,11.45,238.33,3276,25
1,3.55,220.24,3772,45
2,31.11,106.17,5357,29
1,4.96,279.32,9487,18
2,17.48,248.26,8246,54
1,3.97,331.58,9250,18
2,27.09,117.08,1852,41
2,8.08,231.94,4912,28
2,27.69,145.79,5598,49
2,25.66,75.98,7863,53
0,-0.49,64.31,9427,56
2,6.31,319.74,825,37
2,8.44,305.07,3990,45
0,-0.19,202.01,4831,47
2,24.47,93.21,4062,45
2,6.94,133.10,8588,55
2,8.74,238.65,527,0
1,1.24,177.26,3007,24
2,23.41,238.13,4029,7
2,7.62,71.91,7440,33
2,11.67,84.24,8068,35
2,13.74,209.12,1751,22
2,13.97,162.46,2004,41
2,15.25,274.64,7266,52
2,10.79,279.48,4550,8
0,-1.20,195.41,6414,50
1,3.94,255.84,6672,13
1,5.72,260.96,9383,37
0,0.81,365.96,3388,5
2,18.02,241.51,4157,27
2,9.28,339.65,4538,8
2,14.32,200.15,7103,33
2,24.33,175.98,9459,18
0,-0.31,217.46,2282,23
2,15.82,102.78,2652,5
2,9.42,350.01,5016,10
2,22.80,198.98,4918,28
1,3.70,262.38,5827,49
2,18.14,173.53,2051,3
0,0.24,320.45,2986,5
2,8.68,178.22,3365,6
2,18.40,107.67,2064,23
2,9.78,319.07,3601,1
2,29.76,115.15,5301,29
1,2.90,201.12,3980,7
1,4.93,335.47,5193,11
2,30.07,109.28,8606,55
0,-0.56,361.12,1538,20
2,7.72,306.13,2903,24
1,5.77,279.51,3506,44
2,13.43,67.67,6446,50
0,-0.38,400.91,6808,50
2,12.98,108.07,5288,48
2,25.34,218.62,6032,30
2,19.20,233.13,7694,15
1,1.58,351.78,368,25
2,16.26,199.18,1918,41
2,26.92,131.61,2974,24
1,2.59,393.86,3352,5
2,16.43,208.39,3455,6
0,1.09,235.77,5110,29
1,1.56,239.48,5433,29
2,8.15,328.81,2472,41
2,10.15,190.46,3377,6
1,4.02,236.62,5400,48
2,22.46,197.14,3920,26
2,17.78,226.85,6575,32
1,3.40,268.42,6914,32
2,12.06,288.97,608,20
1,1.57,359.59,850,37
2,13.15,181.84,1212,2
2,11.36,280.91,5215,48
2,12.95,265.62,8140,54
2,17.67,295.45,6060,30
2,28.57,137.51,6150,50
2,20.64,174.09,1031,1
2,17.47,100.70,2850,24
1,3.04,194.62,4601,28
2,12.59,295.74,7718,15
2,9.66,269.94,9430,18
2,13.35,202.86,1639,41
2,28.85,96.63,5420,29
2,20.54,69.28,6618,32
1,1.37,347.38,1688,12
0,-0.81,311.16,1903,41
2,11.35,270.53,2582,43
1,5.20,313.71,2793,5
2,15.63,67.08,2876,43
1,3.26,322.27,4252,27
1,5.51,363.47,5100,11
2,23.79,182.35,7316,33
2,28.14,140.55,7696,15
1,3.15,357.91,8034,43
0,0.97,216.26,1015,20
2,8.78,291.89,1422,40
2,25.85,127.39,2576,43
0,-0.19,305.60,7472,52
2,16.97,230.21,8442,16
0,-1.78,278.33,9012,17
2,11.95,262.88,1241,2
2,13.98,180.60,6540,12
2,19.54,116.08,7155,52
0,-1.01,590.57,8842,56
2,20.84,177.34,5429,10
2,22.01,205.68,6251,31
2,17.93,251.96,8223,54
1,1.79,395.17,2819,35
0,-1.06,602.95,3627,1
1,3.89,398.28,5012,10
2,9.91,215.85,1535,40
2,6.29,264.67,5510,10
2,18.74,239.84,5921,49
1,2.65,254.17,6679,51
1,5.79,173.24,7641,15
2,11.77,305.99,7899,53
2,28.74,113.50,8850,17
2,8.48,326.91,9264,18
1,1.68,231.44,383,19
2,12.68,283.87,415,0
2,10.35,302.00,1017,39
2,14.64,138.38,8225,16
2,14.04,250.59,8861,36
2,13.17,273.47,8865,36
2,17.03,223.16,8939,36
2,9.23,285.76,9509,18
2,16.84,216.43,4385,8
2,13.44,229.15,6287,31
0,-0.61,389.00,6650,50
2,8.09,254.35,513,38
2,24.23,157.53,6720,13
2,6.49,325.27,8222,15
2,25.45,159.12,8724,17
2,7.80,226.85,3788,26
2,13.77,284.46,6544,50
2,21.39,259.28,7867,53
2,12.02,259.50,6599,13
2,20.66,110.07,997,39
2,25.58,121.22,1843,3
2,16.51,283.80,6565,32
2,24.36,154.41,148,19
2,7.17,334.63,718,37
0,0.52,350.63,2663,35
1,1.26,383.39,3012,14
1,5.65,285.84,6506,12
0,-1.11,331.33,1760,41
1,1.83,305.66,2537,23
1,3.93,217.49,4507,46
1,3.36,217.50,3718,7
2,27.76,141.71,6865,32
2,11.50,292.29,8672,55
2,10.59,224.23,9507,56
0,-0.52,338.25,748,20
2,24.91,88.02,1437,21
0,-1.59,339.06,2978,24
2,16.01,281.39,6392,31
2,14.22,271.68,7711,15
2,20.71,190.27,2765,5
2,29.77,137.01,5781,30
2,24.61,225.75,5988,30
2,15.60,159.68,4913,28
1,3.67,292.25,7348,33
1,3.82,340.88,125,25
0,-0.47,235.55,2518,4
2,9.51,312.37,6082,31
2,7.16,67.33,5112,48
1,1.14,269.74,292,19
2,6.69,205.26,3959,45
2,8.91,286.21,4096,8
2,20.03,207.88,5684,30
0,-0.39,417.18,8410,15
1,5.84,356.56,401,40
2,7.23,68.70,1810,3
2,14.03,167.90,2248,42
1,2.72,269.72,3782,26
0,-0.35,359.61,2771,35
0,-0.45,276.05,3444,44
1,5.94,320.69,4270,2
2,23.61,137.27,578,1
2,14.22,222.92,1190,21
2,26.60,105.77,2276,4
2,19.20,295.49,3993,7
2,22.90,173.45,5239,48
2,18.53,216.82,6197,12
2,12.36,291.35,6337,31
2,17.69,237.73,7356,52
0,1.02,139.47,834,1
2,11.48,192.53,2307,23
2,21.29,69.54,3756,45
2,8.93,218.10,4475,46
2,15.78,132.65,7952,53
0,-2.87,350.51,1024,37
0,0.62,297.64,2588,5
1,5.65,365.13,3248,36
0,-0.13,412.47,7120,42
1,5.18,250.04,1672,3
2,9.72,182.06,3694,26
2,10.93,311.14,6285,31
2,8.44,186.69,575,39
2,6.91,305.55,6896,32
2,18.97,163.84,355,0
1,4.52,300.45,469,0
2,6.51,283.45,4123,8
2,26.37,125.08,5172,10
2,16.40,200.97,6474,12
2,15.59,158.97,8137,16
0,-0.48,229.41,8190,16
